date,presenter,pmid,title,journal,authors,doi,abstract,notes,pdf
2025-Oct,,40888869,Prevalence of Venous Sinus Stenosis in Spontaneous Cerebrospinal Fluid Leak and the Role for Venous Sinus Stenting: A Systematic Review and Meta-Analysis.,International forum of allergy & rhinology,"Xiao, Jenny B; Khalil, Carlos; Hsiao, Helen; Skulsampaopol, Janiss; Lee, Daniel J et al.",10.1002/alr.70026,"BACKGROUND: Given the association between spontaneous cerebrospinal fluid (sCSF) leak and idiopathic intracranial hypertension (IIH), and the association of IIH and venous sinus stenosis (VSS), we sought to determine the prevalence of VSS in sCSF leak and the role of venous sinus stenting for sCSF leak. METHODS: A protocol was registered in PROSPERO [CRD42024568270]. A search was conducted in four electronic databases: Medline (Ovid), Embase, CINAHL, Web of Science, and Cochrane CENTRAL. Two rev...",,
2025-10-07,,40887995,Helicobacter pylori Screening After Acute Myocardial Infarction: The Cluster Randomized Crossover HELP-MI SWEDEHEART Trial.,JAMA,"Hofmann, Robin; James, Stefan; Sundqvist, Martin O; Wärme, Jonatan; Angerås, Oskar et al.",10.1001/jama.2025.15047,"IMPORTANCE: Upper gastrointestinal bleeding is common after myocardial infarction. OBJECTIVE: To determine whether routine screening for Helicobacter pylori infection during hospitalization for myocardial infarction reduces bleeding events and improves clinical outcomes. DESIGN, SETTING, AND PARTICIPANTS: A nationwide, open-label, 2-period, 2-sequence, cluster randomized, crossover clinical trial using a clinical registry for study population definition and data collection merged with national S...",,
2025-10-28,,40884493,Bivalent RSV Prefusion F Protein-Based Vaccine for Preventing Cardiovascular Hospitalizations in Older Adults: A Prespecified Analysis of the DAN-RSV Trial.,JAMA,"Lassen, Mats C Højbjerg; Johansen, Niklas Dyrby; Christensen, Sine H; Aliabadi, Negar; Skaarup, Kristoffer G et al.",10.1001/jama.2025.15405,"IMPORTANCE: Respiratory syncytial virus (RSV) infection is linked to elevated cardiovascular risk, particularly in individuals with preexisting cardiovascular disease (CVD). A bivalent RSV prefusion F protein (RSVpreF) vaccine was recently approved for preventing RSV-related lower respiratory tract illness, but its effectiveness against cardiovascular outcomes has not been evaluated in a randomized trial. OBJECTIVE: To investigate the vaccine effectiveness of RSVpreF compared with no vaccine aga...",,
2025-10-28,,40884491,RSV Vaccine Effectiveness Against Hospitalization Among US Adults Aged 60 Years or Older During 2 Seasons.,JAMA,"Surie, Diya; Self, Wesley H; Yuengling, Katharine A; Lauring, Adam S; Zhu, Yuwei et al.",10.1001/jama.2025.15896,"IMPORTANCE: Respiratory syncytial virus (RSV) vaccines for adults aged 60 years or older became available in 2023. One dose is recommended for all adults aged 75 years or older and those aged 60 to 74 years at increased risk of severe RSV; however, duration of protection is unknown. OBJECTIVE: To evaluate RSV vaccine effectiveness against RSV-associated hospitalization among adults aged 60 years or older during 2 RSV seasons. DESIGN, SETTING, AND PARTICIPANTS: A total of 6958 adults aged 60 year...",,
2025-10-21,,40878848,Remote Screening for Asymptomatic Atrial Fibrillation: The AMALFI Randomized Clinical Trial.,JAMA,"Wijesurendra, Rohan; Pessoa-Amorim, Guilherme; Buck, Georgina; Harper, Charlie; Bulbulia, Richard et al.",10.1001/jama.2025.15440,"IMPORTANCE: Screening for atrial fibrillation (AF) might reduce stroke if it increases long-term AF detection and anticoagulation use compared with usual care. OBJECTIVE: To investigate the long-term efficacy of AF screening in older individuals at moderate to high risk of stroke using 14-day, patch-based continuous ambulatory electrocardiogram (ECG) monitoring. DESIGN, SETTING, AND PARTICIPANTS: A parallel-group, unblinded, remote randomized clinical trial recruiting from 27 UK primary care pra...",,
2025-10-14,,40886311,Lifelong Anticoagulation After AF Ablation-Time to Reconsider?,JAMA,"Gerstenfeld, Edward P; Lee, Xiang Wen",10.1001/jama.2025.14669,,,
2025-10-28,,40884494,Shot Through the Heart-Can RSV Vaccination Reduce Risk of Cardiovascular Outcomes?,JAMA,"Chu, Helen Y; Murray, Alastair F",10.1001/jama.2025.16705,,,
2025-10-01,,40875250,Prognostic Subgroups for Disease-Free Survival With Cutaneous Squamous Cell Carcinoma of the Head and Neck: A Secondary Analysis of a Randomized Clinical Trial.,JAMA otolaryngology-- head & neck surgery,"Porceddu, Sandro Virgilio; Connolly, Emma; Bressel, Mathias; Wratten, Chris; Liu, Howard Yu-Hao et al.",10.1001/jamaoto.2025.2110,"IMPORTANCE: Cutaneous squamous cell carcinoma is a common cancer, and approximately 5% of cases present with high-risk features, such as regional nodal metastases. Postoperative radiotherapy (PORT) improves outcomes in this group, but the TROG 05.01 trial found no added benefit of concurrent chemotherapy. Identification of patients with poor disease-free survival (DFS) is critical to optimize future adjuvant treatment strategies. OBJECTIVE: To identify a subgroup of patients with poor DFS follow...",,
2025-10-01,,40875244,Contributing Factors to the Nonpublication of Head and Neck Cancer Clinical Trials.,JAMA otolaryngology-- head & neck surgery,"Lewis, Ethan; Zolkind, Paul; Kallogjeri, Dorina; Piccirillo, Jay F",10.1001/jamaoto.2025.2549,,,
2025-10-01,,40875240,Adenotonsillectomy and Blood Pressure in Children With Mild Obstructive Sleep-Disordered Breathing: An Exploratory Analysis of the PATS Randomized Clinical Trial.,JAMA otolaryngology-- head & neck surgery,"Cabrera, Agustin J; Li, Dongdong; Redline, Susan; Chervin, Ronald D; Ishman, Stacey L et al.",10.1001/jamaoto.2025.2555,"IMPORTANCE: The impact of adenotonsillectomy on blood pressure (BP) in children with mild obstructive sleep-disordered breathing (oSDB) remains unclear. OBJECTIVE: To compare BP trajectories in children with mild oSDB randomized to early adenotonsillectomy (eAT) vs watchful waiting with supportive care (WWSC). DESIGN, SETTING, AND PARTICIPANTS: This was a secondary outcome exploratory analysis of the Pediatric Adenotonsillectomy Trial for Snoring (PATS), a randomized clinical trial where childre...",,
2025-Oct,,40879887,Histopathologic Features of Eosinophilic Versus Mixed Eosinophilic‒Neutrophilic Chronic Rhinosinusitis Histopathologic Features of CRS Endotypes.,International forum of allergy & rhinology,"Patel, Evan A; Baird, Ali M; Gattuso, Paolo; Allen-Proctor, Mary; Filip, Peter et al.",10.1002/alr.70011,This study explores differences in inflammatory profiles between eosinophilic and mixed chronic rhinosinusitis (CRS). Neutrophilic presence among patients with eosinophilic CRS may contribute to squamous metaplasia. Histopathologic variables may guide future approaches for better management of CRS patients.,,
2025-Oct,,40879609,Association Between Postoperative Debridement Patterns After Initial Endoscopic Sinus Surgery and Revision Endoscopic Sinus Surgery.,International forum of allergy & rhinology,"Hyman, Max J; Low, Christopher M; Pinto, Jayant M; Roxbury, Christopher R",10.1002/alr.23638,1 versus 0 PDs within 90 days of initial ESS was associated with 11% decreased risk of revision ESS. 2 versus 1 PD or a first PD 8-30 versus 1-7 days after initial ESS did not affect risk of revision ESS. 3+ versus 1 PD or a first PD 31-90 versus 1-7 days after initial ESS was associated with increased risk of revision ESS.,,
2025-Oct,,40879607,Olfactory Function Recovery in Endoscopic Transsphenoidal Pituitary Surgery.,International forum of allergy & rhinology,"Venkatesh, Sanjena; Wilensky, Jadyn; Espinosa, Maria; Yu, Alison J; Kohanski, Michael A et al.",10.1002/alr.70015,Olfactory flap preservation in transsphenoidal surgery (TSA) promotes early olfactory recovery. Objective olfactory function recovers faster than subjective olfaction following TSA. Olfactory-specific and sinonasal olfactory-specific quality of life (QOL) smell scores show divergent recovery timelines.,,
2025-Oct,,40879521,Determinants of Medication Adherence to Budesonide Nasal Irrigation in Patients With Chronic Rhinosinusitis and Allergic Rhinitis.,International forum of allergy & rhinology,"He, Clifford Jiajun; Baker, Omer; LaMonte, Olivia; Verpukhovskiy, Philipp; Chen, Yuhang et al.",10.1002/alr.70010,"Objective adherence to budesonide nasal irrigation was low and declined over time. Higher sinus discomfort (visual analog scale) predicted better adherence, but SNOT-22 did not. Patients planning surgery or with some comorbidities had lower adherence.",,
2025-Oct,,40879266,Elezanumab Accelerates Post-Injury Regeneration of Olfactory Sensory Neurons in a Methimazole-Induced Mouse Model.,International forum of allergy & rhinology,"Mori, Eri; Ueha, Rumi; Tanaka, Hirotaka; Nishijima, Hironobu; Kobayashi, Masayoshi et al.",10.1002/alr.70013,Elezanumab accelerates olfactory sensory neuron regeneration in a methimazole-induced mouse model. Repulsive guidance molecule A blockade increases GAP43,,
2025-Oct,,40879048,Use of Online Health Resources and Electronic Health Literacy among Patients With Sinonasal Disease.,International forum of allergy & rhinology,"Krippaehne, Elise; Terry, Morgan; Bartho, Murray; Sabbaj, Michael; Mace, Jess C et al.",10.1002/alr.70002,,,
2025-Oct,,40876073,Nationwide descriptive epidemiological study of epistaxis treatment using the national database of Japan.,"Auris, nasus, larynx","Makihara, Seiichiro; Uraguchi, Kensuke; Fujimoto, Shohei; Shimizu, Aiko; Kariya, Shin et al.",10.1016/j.anl.2025.08.001,"OBJECTIVE: The aim of this study was to analyze nationwide patterns of epistaxis treatment in Japan, including temporal trends, demographic distributions, and regional variations. This was a nationwide descriptive observational study using a national administrative database. METHODS: We analyzed open data of the National Database of Health Insurance Claims from fiscal years 2019-2022 to examine two treatment procedures for epistaxis: hemostasis with gauze packing and cauterization. Treatment pat...",,
2025-10-28,,40875572,Expanding Prior Authorization in Traditional Medicare-The WISeR Model.,JAMA,"Rathi, Vinay K; Dhruva, Sanket S; Ross, Joseph S",10.1001/jama.2025.16326,,,
2025-10-07,,40875242,Varenicline and Youth Nicotine Vaping-Reply.,JAMA,"Evins, A Eden; Levy, Sharon; Schuster, Randi",10.1001/jama.2025.11567,,,
2025-10-01,,40875225,Caution in Interpretation of Population Attributable Fractions.,JAMA otolaryngology-- head & neck surgery,"Labadie, Robert F",10.1001/jamaoto.2025.2480,,,
2025-10-01,,40875219,Executive Summary of the American Radium Society Appropriate Use Criteria for Management of Early Glottic Cancer: A Review.,JAMA otolaryngology-- head & neck surgery,"Shukla, Monica E; Misono, Stephanie; Amini, Arya; Sieracki, Rita; Takiar, Vinita et al.",10.1001/jamaoto.2025.2580,"IMPORTANCE: Stage I squamous cell carcinoma (SCC) of the glottic larynx carries a favorable prognosis after treatment with endoscopic surgery or radiation therapy (RT). In addition to tumor control, goals of therapy include preservation of voice quality, swallow function, and breathing. Multidisciplinary consensus guidelines are needed to assist clinicians in treatment selection and the appropriate use of both surgical and radiation-based techniques. OBSERVATIONS: Treatment of clinical T1N0 glot...",,
2025-10-28,,40875216,Venomous Snakes and Snakebites.,JAMA,"Lieu, Kevin; Livshits, Zhanna; LeSaint, Kathy T",10.1001/jama.2025.13080,,,
2025-10-07,,40875215,The Stories We Share.,JAMA,"Ramsdale, Erika",10.1001/jama.2025.14207,,,
2025-10-14,,40875211,Management of Tricuspid Regurgitation.,JAMA,"Asgar, Anita W",10.1001/jama.2025.12946,,,
2025-10-01,,40875210,Caution in Interpretation of Population Attributable Fractions-Reply.,JAMA otolaryngology-- head & neck surgery,"Smith, Jason R; Reed, Nicholas S; Deal, Jennifer A",10.1001/jamaoto.2025.2474,,,
2025-10-01,,40875206,Can Chemotherapy Emerge From the Shadows in Resectable Cutaneous Squamous Cell Carcinoma?,JAMA otolaryngology-- head & neck surgery,"Divi, Vasu; Colevas, A Dimitrios",10.1001/jamaoto.2025.2678,,,
2025-10-01,,40875204,Caution in Interpretation of Population Attributable Fractions.,JAMA otolaryngology-- head & neck surgery,"Wu, Ching-Nung; Cheng, Wei-Chun; Hwang, Chung-Feng",10.1001/jamaoto.2025.2477,,,
2025-10-07,,40875202,Varenicline and Youth Nicotine Vaping.,JAMA,"Pei, Yuanyuan",10.1001/jama.2025.11564,,,
2025-Oct,,40865388,Objective evaluation for endoscopic sinus surgeries' proficiency by image analysis for postoperative 3D sinus models.,"Auris, nasus, larynx","Yamada, Kaito; Suzuki, Masanobu; Miyaji, Kou; Sase, Kazuya; Ebina, Koki et al.",10.1016/j.anl.2025.08.005,"OBJECTIVE: Objective assessment for endoscopic sinus surgery skill proficiency is challenging, partly due to the great diversity of anatomies. Recently developed 3D-printed sinus models provide standardized anatomy with realistic tissue-feel. In this study, we developed a method to evaluate endoscopic sinus surgery skill proficiency through pre- and post-operative image analysis of CT images of dissected 3D sinus models and validated it by comparing to other surgical proficiency indices. METHODS...",,
2025-Oct,,40865387,Improved visualization of temporal bone structures with photon-counting detector CT: An intra-patient comparison.,"Auris, nasus, larynx","Sakaida, Hiroshi; Takeichi, Kento; Ichikawa, Yasutaka; Yamazaki, Akio; Sakuma, Hajime",10.1016/j.anl.2025.08.004,"OBJECTIVE: To directly compare the image quality of photon-counting detector CT (PCD-CT) and conventional energy-integrating detector CT (EID-CT) for temporal bone imaging within the same patient cohort. METHODS: This retrospective study included seven patients who underwent both EID-CT and PCD-CT for clinical indications. To ensure a valid comparison of the imaging technologies, images of the non-operated, contralateral temporal bone were evaluated. Radiation dose parameters, including volume C...",,
2025-10-07,,40864438,Discovery of Glucagon-Like Peptide-1 and Its Biological Activity.,JAMA,"Mojsov, Svetlana",10.1001/jama.2025.11292,,,
2025-10-07,,40864435,Discovery of Glucagon-Like Peptide-1 and Its Biological Activity-Reply.,JAMA,"Philippe, Jacques; Powers, Alvin C",10.1001/jama.2025.11294,,,
2025-Oct,,40856004,Middle Turbinate Resection May Lead to Nasal Septal Polyp Formation in Allergic Patients.,International forum of allergy & rhinology,"DelGaudio, John M",10.1002/alr.70016,,,
2025-10-01,,40855751,Rhinology and cognition.,Rhinology,"Fokkens, W J",10.4193/Rhin25.905,This issue of our journal starts with an extremely interesting systematic review on the impact of CRS on cognition measured with objective global cognitive function tests like the Montreal Cognitive Assessment (MoCA) or Mini-Mental State Examination (MMSE).,,
2025-10-01,,40839358,Age-Specific Risk of Second Primary Malignant Neoplasm After Radioactive Iodine Treatment for Differentiated Thyroid Cancer.,JAMA otolaryngology-- head & neck surgery,"An, Julia J; Choi, Mark S; Yang, Chen; Teng, Marita S; van Gerwen, Maaike",10.1001/jamaoto.2025.2626,"IMPORTANCE: Radioactive iodine treatment for differentiated thyroid cancer has been associated with second primary malignant neoplasms, but age-specific risks remain poorly understood. OBJECTIVE: To evaluate the association of age with increased risk of second primary malignant neoplasm after radioactive iodine treatment for differentiated thyroid cancer (DTC). DESIGN, SETTING, AND PARTICIPANTS: This retrospective cohort study used data from 8 cancer registries in the US National Cancer Institut...",,
2025-10-07,,40853677,Ensuring Inclusive Governance for a Trustworthy and Responsible AI Network.,JAMA,"Bright, Tiffani J; Norris, Keith C",10.1001/jama.2025.11214,,,
2025-10-07,,40853651,Ensuring Inclusive Governance for a Trustworthy and Responsible AI Network-Reply.,JAMA,"Embí, Peter J; Rhew, David C; Peterson, Eric D",10.1001/jama.2025.11217,,,
2025-Oct,,40844498,Central Compartment Atopic Disease: Analysis of Current Literature and Proposal of Diagnostic Criteria.,International forum of allergy & rhinology,"Barrow, Emily M; Wise, Sarah K; Botros, Anthony; Harvey, Richard J; Edwards, Thomas S et al.",10.1002/alr.70012,"BACKGROUND: Central compartment atopic disease (CCAD) is a nasal inflammatory condition associated with allergy and categorized as type 2 dominant chronic rhinosinusitis with nasal polyps (CRSwNP). Sinus opacification in this condition is secondary to obstruction from central tissue remodeling. Although the literature supports a unique phenotype of CCAD, controversy persists due to variations in published studies. Standardized diagnostic criteria for CCAD are lacking. The current literature was ...",,
2025-Oct,,40840212,Clinical impact of ,"Auris, nasus, larynx","Ueda, Keishi; Nishimura, Koji; Koyasu, Sho; Otsuki, Shinya; Takeuchi, Yasuhide et al.",10.1016/j.anl.2025.08.003,"The study aimed to highlight the complementary roles of computed tomography (CT), magnetic resonance imaging (MRI), and gallium-68 DOTA-(Tyr³)-octreotide positron emission tomography (",,
